Exp_TotalAmount,IsAffidavit,ExpCat_ID,Dept_ID,Submission_Gap,Is_Weekend,Is_Round_Number,Label,Log_Amount,HighAmt_NoReceipt,Amount_Tier,SameDay_NoReceipt,Gap_Ratio
4743.1,0,3,105,5,0,0,0,8.464657019713407,0,1,0,0.08333333333333333
23887.88,0,3,105,8,0,0,0,10.081168357680488,0,2,0,0.13333333333333333
143000.0,0,3,104,27,1,1,1,11.870606902224587,0,4,0,0.45
2678.42,0,5,104,23,0,0,0,7.893355632172719,0,1,0,0.38333333333333336
37500.0,0,4,103,50,0,1,1,10.53212287826962,0,2,0,0.8333333333333334
126500.0,0,8,105,13,0,1,1,11.748005492256807,0,4,0,0.21666666666666667
31000.0,0,1,104,21,0,1,0,10.34177474101152,0,2,0,0.35
2406.41,0,4,105,5,0,0,0,7.786306759795942,0,1,0,0.08333333333333333
75532.78,0,1,102,9,0,0,1,11.23233525239442,0,3,0,0.15
33500.0,0,6,103,2,0,1,0,10.419330568113901,0,2,0,0.03333333333333333
236.45,0,4,104,10,0,0,0,5.469957074995131,0,0,0,0.16666666666666666
3000.0,0,3,101,29,0,1,0,8.006700845440367,0,1,0,0.48333333333333334
2013.22,0,6,101,54,0,0,0,7.607987302665293,0,1,0,0.9
1000.0,0,3,105,26,0,1,0,6.90875477931522,0,1,0,0.43333333333333335
0.0,1,2,102,19,0,1,0,0.0,0,0,0,0.31666666666666665
4618.38,1,3,101,3,0,0,0,8.438015775936076,0,1,0,0.05
26000.0,1,1,102,22,0,1,1,10.165890277802454,1,2,0,0.36666666666666664
23000.0,0,7,102,5,0,1,0,10.043292972227004,0,2,0,0.08333333333333333
3918.85,0,5,104,29,0,0,0,8.27380866674625,0,1,0,0.48333333333333334
3170.29,0,5,105,6,0,0,0,8.061893724156766,0,1,0,0.1
2124.21,0,6,105,0,0,0,0,7.661625900005205,0,1,0,0.0
3175.18,0,6,104,30,0,0,0,8.063434495824028,0,1,0,0.5
16500.0,0,3,104,21,0,1,0,9.711176264112805,0,2,0,0.35
2850.62,0,1,102,10,0,0,0,7.955642532825275,0,1,0,0.16666666666666666
215863.94,0,2,105,53,0,0,1,12.282408213320847,0,4,0,0.8833333333333333
4595.37,0,7,101,23,0,0,0,8.433022140515082,0,1,0,0.38333333333333336
2596.88,0,7,101,21,1,0,0,7.86245100678734,0,1,0,0.35
56830.91,0,5,105,19,0,0,0,10.947853242735723,0,3,0,0.31666666666666665
3234.2,1,2,105,7,0,0,0,8.081846028826153,0,1,0,0.11666666666666667
542.57,0,1,102,59,0,0,1,6.298158493116126,0,0,0,0.9833333333333333
2226.69,0,6,104,52,0,0,0,7.708720453125977,0,1,0,0.8666666666666667
18807.93,1,1,103,17,0,0,1,9.842087036041251,1,2,0,0.2833333333333333
3862.51,1,4,102,20,0,0,0,8.259331375696936,0,1,0,0.3333333333333333
43871.34,0,2,102,20,0,0,0,10.689039332149662,0,2,0,0.3333333333333333
13267.22,0,2,101,5,0,0,0,9.493126981177591,0,2,0,0.08333333333333333
71933.52,0,5,103,23,0,0,0,11.183511539758248,0,3,0,0.38333333333333336
44026.47,0,8,103,22,1,0,0,10.692569036276696,0,2,0,0.36666666666666664
12500.0,0,5,103,1,0,1,0,9.433563920090563,0,2,0,0.016666666666666666
46771.25,0,3,101,13,0,0,0,10.753045357324176,0,2,0,0.21666666666666667
125.87,0,3,105,44,1,0,0,4.843162940152507,0,0,0,0.7333333333333333
23524.42,0,7,104,30,1,0,0,10.065836817641713,0,2,0,0.5
7024.28,0,4,105,4,0,0,0,8.857270351058897,0,2,0,0.06666666666666667
1340.58,1,3,101,3,1,0,1,7.201603302824833,0,1,0,0.05
13000.0,0,5,104,23,0,1,0,9.472781556562168,0,2,0,0.38333333333333336
2145.11,0,2,105,0,0,0,0,7.671412180031696,0,1,0,0.0
2000.0,0,1,102,5,0,1,0,7.601402334583733,0,1,0,0.08333333333333333
2241.7,0,6,101,10,0,0,0,7.715435776132243,0,1,0,0.16666666666666666
1077.01,0,4,102,14,0,0,0,6.982872027863764,0,1,0,0.23333333333333334
2665.44,0,1,102,19,0,0,0,7.888499528381159,0,1,0,0.31666666666666665
4089.06,0,2,103,23,0,0,0,8.316314918855895,0,1,0,0.38333333333333336
1526.95,0,8,102,1,1,0,0,7.331682246677984,0,1,0,0.016666666666666666
1631.62,0,4,102,54,0,0,0,7.397941365340358,0,1,0,0.9
39500.0,0,4,104,45,1,1,0,10.584081267024454,0,2,0,0.75
1245.4,0,1,101,0,0,0,0,7.128014675116484,0,1,0,0.0
181716.0,0,8,102,1,0,0,0,12.110205810822253,0,4,0,0.016666666666666666
15500.0,0,7,104,10,0,1,0,9.648659816955295,0,2,0,0.16666666666666666
1992.88,0,4,101,24,1,0,0,7.597837768169238,0,1,0,0.4
4109.34,1,2,102,59,1,0,1,8.321261029129579,0,1,0,0.9833333333333333
4260.07,0,5,101,5,0,0,0,8.357275581433502,0,1,0,0.08333333333333333
2074.1,1,6,101,25,0,0,0,7.637764624274649,0,1,0,0.4166666666666667
2000.0,1,6,103,26,0,1,0,7.601402334583733,0,1,0,0.43333333333333335
48416.82,0,8,101,14,0,0,0,10.787623206760612,0,2,0,0.23333333333333334
11658.4,0,4,102,5,1,0,0,9.36386800060449,0,2,0,0.08333333333333333
4965.86,0,2,105,27,0,0,0,8.510543128682334,0,1,0,0.45
28582.91,0,3,105,19,0,0,0,10.26059925108368,0,2,0,0.31666666666666665
1394.74,0,6,101,3,0,0,0,7.241180019557961,0,1,0,0.05
24000.0,1,2,102,42,0,1,1,10.085850775128717,1,2,0,0.7
155500.0,0,2,103,5,1,1,1,11.954407441448915,0,4,0,0.08333333333333333
4050.11,0,5,105,26,0,0,0,8.306746196623221,0,1,0,0.43333333333333335
35500.0,0,3,104,4,0,1,0,10.477316144080852,0,2,0,0.06666666666666667
11500.0,1,6,101,24,0,1,1,9.350189267092581,1,2,0,0.4
2746.67,0,1,101,18,0,0,0,7.918508558794934,0,1,0,0.3
4147.39,0,2,102,46,0,0,0,8.330475586144743,0,1,0,0.7666666666666667
5713.59,0,2,105,30,0,0,0,8.65077783262303,0,2,0,0.5
412.37,0,5,105,53,1,0,0,6.024343075673921,0,0,0,0.8833333333333333
1758.3,0,5,101,4,0,0,0,7.472671281645001,0,1,0,0.06666666666666667
46853.86,0,3,103,10,0,0,0,10.754810017611938,0,2,0,0.16666666666666666
4037.83,0,3,101,35,0,0,0,8.303710325051474,0,1,0,0.5833333333333334
3598.73,1,1,104,55,0,0,0,8.188614121631561,0,1,0,0.9166666666666666
129416.97,0,5,105,18,0,0,1,11.770802523122764,0,4,0,0.3
4000.0,0,8,103,45,0,1,0,8.294299608857235,0,1,0,0.75
2000.0,0,5,101,3,0,1,0,7.601402334583733,0,1,0,0.05
37744.09,0,2,103,0,0,0,1,10.53861067999266,0,2,0,0.0
4000.0,1,4,102,24,1,1,0,8.294299608857235,0,1,0,0.4
25459.62,0,2,104,10,0,0,0,10.144888223739482,0,2,0,0.16666666666666666
30136.61,0,1,102,40,1,0,1,10.31352917242055,0,2,0,0.6666666666666666
2021.2,0,1,105,0,0,0,0,7.6119413066572985,0,1,0,0.0
2983.91,0,1,102,16,0,0,0,8.00132487461839,0,1,0,0.26666666666666666
71369.69,0,1,101,15,0,0,1,11.17564255984608,0,3,0,0.25
89168.55,0,6,102,25,0,0,0,11.398294892575874,0,3,0,0.4166666666666667
822.25,0,2,101,0,0,0,0,6.713259921256474,0,0,0,0.0
3733.86,0,5,102,45,0,0,0,8.225465613598004,0,1,0,0.75
1473.39,0,7,104,39,1,0,0,7.295999623912645,0,1,0,0.65
85500.92,0,4,101,22,0,0,0,11.356294110813067,0,3,0,0.36666666666666664
48556.3,0,3,101,4,0,0,0,10.790499822869613,0,2,0,0.06666666666666667
2217.42,0,5,101,0,0,0,0,7.7045505097676,0,1,0,0.0
50492.45,0,1,101,1,0,0,1,10.829598903880996,0,3,0,0.016666666666666666
3445.75,0,3,105,2,1,0,0,8.145187037051738,0,1,0,0.03333333333333333
3410.88,1,3,105,13,0,0,0,8.135018738004815,0,1,0,0.21666666666666667
27233.51,0,6,101,25,0,0,0,10.21224019810094,0,2,0,0.4166666666666667
2000.0,0,6,104,4,1,1,0,7.601402334583733,0,1,0,0.06666666666666667
14500.0,0,6,104,45,0,1,0,9.581972891547895,0,2,0,0.75
2500.0,0,5,105,16,0,1,0,7.824445930877619,0,1,0,0.26666666666666666
8500.0,0,4,102,28,0,1,0,9.04793908261736,0,2,0,0.4666666666666667
74916.29,0,6,102,30,0,0,0,11.224139983987094,0,3,0,0.5
4696.27,0,6,103,40,0,0,0,8.454736767874989,0,1,0,0.6666666666666666
863.34,0,3,105,22,0,0,0,6.761966209914469,0,0,0,0.36666666666666664
36329.02,0,8,104,5,1,0,0,10.500399675724317,0,2,0,0.08333333333333333
3569.15,0,6,103,16,0,0,0,8.180362890697726,0,1,0,0.26666666666666666
19433.16,1,3,102,23,0,0,1,9.874787621359216,1,2,0,0.38333333333333336
10072.25,0,1,104,2,0,0,0,9.217638674457294,0,2,0,0.03333333333333333
209.31,1,2,105,32,0,0,0,5.348582632695587,0,0,0,0.5333333333333333
72114.11,0,5,102,2,0,0,0,11.186018871357916,0,3,0,0.03333333333333333
2500.0,0,1,104,6,1,1,0,7.824445930877619,0,1,0,0.1
2668.51,0,3,102,47,1,0,0,7.889650213953079,0,1,0,0.7833333333333333
349.28,0,4,103,22,0,0,0,5.858732834654024,0,0,0,0.36666666666666664
9500.0,0,6,103,17,0,1,0,9.15915233520675,0,2,0,0.2833333333333333
51500.0,0,6,104,4,1,1,0,10.849356503939038,0,3,0,0.06666666666666667
1646.09,1,5,105,55,0,0,0,7.4067653734934105,0,1,0,0.9166666666666666
2030.01,0,3,103,15,0,0,0,7.616288485251178,0,1,0,0.25
1027.1,0,1,102,41,0,0,0,6.935467717548673,0,1,0,0.6833333333333333
33915.93,0,5,102,3,0,0,0,10.431669578734356,0,2,0,0.05
3500.0,0,1,101,14,0,1,0,8.160803920954665,0,1,0,0.23333333333333334
4614.18,0,4,102,20,0,0,0,8.437106149426617,0,1,0,0.3333333333333333
2854.11,0,8,101,6,0,0,0,7.9568656502445645,0,1,0,0.1
1450.59,0,4,102,34,0,0,0,7.280414786365062,0,1,0,0.5666666666666667
14417.7,0,4,101,47,0,0,0,9.576281254209073,0,2,0,0.7833333333333333
1000.0,0,5,102,12,0,1,0,6.90875477931522,0,1,0,0.2
3129.99,0,6,104,1,0,0,0,8.049104527453531,0,1,0,0.016666666666666666
4873.11,0,3,102,3,0,0,1,8.491692802662529,0,1,0,0.05
0.0,0,3,103,1,0,1,0,0.0,0,0,0,0.016666666666666666
2000.0,1,1,105,3,0,1,1,7.601402334583733,0,1,0,0.05
3369.45,0,4,103,7,1,0,0,8.122801545589185,0,1,0,0.11666666666666667
2915.4,0,2,101,12,0,0,0,7.978105257932275,0,1,0,0.2
3293.29,0,3,102,19,0,0,0,8.099945945720924,0,1,0,0.31666666666666665
2369.72,0,5,103,1,0,0,0,7.770948985460424,0,1,0,0.016666666666666666
36547.71,1,1,103,0,0,0,1,10.506401170437426,1,2,1,0.0
2465.49,0,4,101,28,0,0,0,7.810551366337579,0,1,0,0.4666666666666667
1969.53,0,1,103,4,0,0,0,7.58605782108146,0,1,0,0.06666666666666667
10559.52,0,2,103,16,1,0,0,9.264877798472126,0,2,0,0.26666666666666666
500.0,0,1,102,3,0,1,0,6.2166061010848646,0,0,0,0.05
2531.12,0,1,103,14,0,0,0,7.836812175505965,0,1,0,0.23333333333333334
10000.0,0,8,101,20,0,1,0,9.210440366976517,0,2,0,0.3333333333333333
2500.0,0,8,102,7,0,1,0,7.824445930877619,0,1,0,0.11666666666666667
69500.0,0,5,104,9,1,1,1,11.149096419938578,0,3,0,0.15
4500.0,0,4,102,47,0,1,0,8.412054873292933,0,1,0,0.7833333333333333
51355.01,0,5,103,0,0,0,1,10.84653724843017,0,3,0,0.0
30522.26,0,7,102,56,0,0,0,10.3262442948972,0,2,0,0.9333333333333333
500.0,0,3,102,52,0,1,0,6.2166061010848646,0,0,0,0.8666666666666667
4000.0,0,1,105,58,1,1,1,8.294299608857235,0,1,0,0.9666666666666667
8558.41,0,5,102,59,1,0,0,9.05478654152669,0,2,0,0.9833333333333333
2031.48,0,8,102,21,0,0,0,7.6170120012751505,0,1,0,0.35
4831.54,1,2,105,1,1,0,1,8.483127488337416,0,1,0,0.016666666666666666
74721.42,0,3,104,1,0,0,0,11.221535459958558,0,3,0,0.016666666666666666
25000.0,0,2,104,20,0,1,0,10.12667110305036,0,2,0,0.3333333333333333
229042.07,0,3,101,11,0,0,1,12.341665343454434,0,4,0,0.18333333333333332
43397.41,1,5,101,17,0,0,1,10.678178083472684,1,2,0,0.2833333333333333
10000.0,0,2,104,1,0,1,0,9.210440366976517,0,2,0,0.016666666666666666
29768.83,0,7,101,9,0,0,0,10.30125074354676,0,2,0,0.15
6385.55,1,6,102,29,0,0,0,8.761949495466512,0,2,0,0.48333333333333334
78556.4,0,1,104,14,0,0,1,11.271584846757658,0,3,0,0.23333333333333334
14500.0,0,6,102,25,1,1,0,9.581972891547895,0,2,0,0.4166666666666667
4631.2,0,5,101,5,0,0,0,8.440787196213611,0,1,0,0.08333333333333333
6849.9,0,3,101,35,0,0,0,8.832135309487088,0,2,0,0.5833333333333334
2000.0,0,3,103,54,0,1,0,7.601402334583733,0,1,0,0.9
73000.0,0,6,103,3,0,1,1,11.19822841866684,0,3,0,0.05
42739.34,0,3,105,29,0,0,0,10.662898483918708,0,2,0,0.48333333333333334
14500.0,0,1,101,2,0,1,0,9.581972891547895,0,2,0,0.03333333333333333
4000.0,0,2,101,28,0,1,0,8.294299608857235,0,1,0,0.4666666666666667
3000.0,0,2,103,19,0,1,0,8.006700845440367,0,1,0,0.31666666666666665
1500.0,0,5,102,12,0,1,0,7.313886831633462,0,1,0,0.2
27836.96,0,1,103,22,0,0,0,10.234155835901479,0,2,0,0.36666666666666664
41416.35,0,4,105,18,0,0,0,10.631455154148622,0,2,0,0.3
2857.91,1,3,103,25,0,0,0,7.9581957122885205,0,1,0,0.4166666666666667
1500.0,0,6,102,24,0,1,0,7.313886831633462,0,1,0,0.4
4390.32,0,3,105,23,1,0,0,8.38738514424433,0,1,0,0.38333333333333336
2500.0,0,7,101,27,0,1,0,7.824445930877619,0,1,0,0.45
73500.0,0,7,105,60,0,1,1,11.205054290550551,0,3,0,1.0
87742.65,0,1,103,11,0,0,1,11.3821747740373,0,3,0,0.18333333333333332
31496.46,0,5,103,46,0,0,0,10.35766218664192,0,2,0,0.7666666666666667
4105.35,0,2,105,11,0,0,0,8.320289835056633,0,1,0,0.18333333333333332
2525.09,0,6,103,1,0,0,0,7.8344279317294045,0,1,0,0.016666666666666666
66514.46,0,4,102,3,0,0,0,11.105189680827387,0,3,0,0.05
227523.02,0,2,102,18,1,0,1,12.335011094217293,0,4,0,0.3
4102.65,0,2,104,25,0,0,0,8.319632100562762,0,1,0,0.4166666666666667
12129.26,0,3,103,52,1,0,1,9.403458436168398,0,2,0,0.8666666666666667
2340.53,0,6,101,27,0,0,0,7.758559840841327,0,1,0,0.45
3374.38,1,6,104,0,1,0,1,8.124263189561153,0,1,1,0.0
141413.24,0,1,104,30,0,0,0,11.859448734587557,0,4,0,0.5
79555.64,0,2,102,19,1,0,0,11.284224499798574,0,3,0,0.31666666666666665
146689.53,0,3,101,29,1,0,1,11.89608040853684,0,4,0,0.48333333333333334
171.0,1,4,103,23,1,0,0,5.147494476813453,0,0,0,0.38333333333333336
2596.2,0,1,101,24,1,0,0,7.862189220634332,0,1,0,0.4
99954.76,0,2,101,14,0,0,0,11.512482967082477,0,3,0,0.23333333333333334
25695.59,0,7,102,3,0,0,0,10.154113577254998,0,2,0,0.05
3115.04,0,3,101,24,0,0,0,8.04431824387872,0,1,0,0.4
922.55,0,5,102,2,0,0,0,6.828224940025329,0,0,0,0.03333333333333333
3000.0,0,3,104,30,0,1,0,8.006700845440367,0,1,0,0.5
24735.8,1,3,102,7,0,0,1,10.116047292390693,1,2,0,0.11666666666666667
96500.0,0,4,105,3,0,1,0,11.477308649967686,0,3,0,0.05
4500.0,0,2,105,39,0,1,0,8.412054873292933,0,1,0,0.65
232.23,0,2,103,21,1,0,0,5.452025091142252,0,0,0,0.35
1774.57,0,8,105,20,1,0,0,7.4818767771199175,0,1,0,0.3333333333333333
15000.0,0,6,105,14,0,1,0,9.61587214452889,0,2,0,0.23333333333333334
1914.84,0,5,102,9,0,0,0,7.557911447736987,0,1,0,0.15
1500.0,0,1,104,12,1,1,0,7.313886831633462,0,1,0,0.2
21894.99,0,1,101,25,0,0,0,9.99405879401599,0,2,0,0.4166666666666667
3050.55,0,1,104,35,0,0,1,8.023404937234549,0,1,0,0.5833333333333334
41558.3,0,7,103,0,0,0,0,10.634876601952934,0,2,0,0.0
41372.79,0,6,101,1,0,0,0,10.630402867538738,0,2,0,0.016666666666666666
629.76,0,4,102,15,0,0,0,6.4469254415373864,0,0,0,0.25
42750.52,0,8,105,21,0,0,0,10.663160029288377,0,2,0,0.35
26645.25,0,1,102,5,0,0,0,10.190403706747404,0,2,0,0.08333333333333333
12600.62,0,4,101,22,0,0,0,9.441580656103543,0,2,0,0.36666666666666664
28291.92,1,1,101,30,0,0,1,10.250366875653478,1,2,0,0.5
3696.73,1,2,103,40,0,0,0,8.215474396842376,0,1,0,0.6666666666666666
1159.31,0,7,105,2,0,0,0,7.056442489777104,0,1,0,0.03333333333333333
2071.93,1,6,104,6,0,0,0,7.636718344378911,0,1,0,0.1
1207.52,1,1,102,3,0,0,0,7.097151749448053,0,1,0,0.05
3455.79,0,2,101,48,0,0,0,8.148095691764661,0,1,0,0.8
1500.0,0,4,101,0,0,1,0,7.313886831633462,0,1,0,0.0
44776.75,1,1,103,1,0,0,1,10.709466643245014,1,2,0,0.016666666666666666
1117.02,0,4,104,18,0,0,0,7.019314542642693,0,1,0,0.3
96591.96,1,4,104,4,0,0,1,11.4782611396981,1,3,0,0.06666666666666667
7779.74,0,2,102,6,0,0,0,8.959406728330462,0,2,0,0.1
4434.94,0,2,103,0,0,0,0,8.397494822679956,0,1,0,0.0
18214.29,0,2,102,10,0,0,0,9.810016630260204,0,2,0,0.16666666666666666
2467.04,0,7,103,2,0,0,0,7.811179592349369,0,1,0,0.03333333333333333
50929.97,0,3,103,30,0,0,0,10.83822646544635,0,3,0,0.5
81973.44,0,4,104,1,0,0,0,11.314162770338493,0,3,0,0.016666666666666666
7980.56,0,2,103,3,0,0,0,8.984889160060229,0,2,0,0.05
11977.01,1,5,105,43,0,0,1,9.390827747687977,1,2,0,0.7166666666666667
90353.28,0,1,102,42,0,0,1,11.41149366623209,0,3,0,0.7
30635.54,0,1,101,8,0,0,0,10.329948693196117,0,2,0,0.13333333333333333
64191.73,0,5,102,17,0,0,0,11.069645243390545,0,3,0,0.2833333333333333
2000.0,1,5,103,17,0,1,0,7.601402334583733,0,1,0,0.2833333333333333
51528.31,0,2,103,19,0,0,0,10.849906050974518,0,3,0,0.31666666666666665
49000.0,0,2,103,13,0,1,0,10.799595985047786,0,2,0,0.21666666666666667
1500.0,0,8,104,16,0,1,0,7.313886831633462,0,1,0,0.26666666666666666
175000.0,0,1,102,10,1,1,1,12.07254696717504,0,4,0,0.16666666666666666
48500.0,0,1,104,14,0,1,0,10.789339695269716,0,2,0,0.23333333333333334
80427.6,0,3,104,19,0,0,0,11.295125113306238,0,3,0,0.31666666666666665
1825.49,0,2,102,21,0,0,0,7.510151371268256,0,1,0,0.35
32395.36,0,4,102,32,0,0,0,10.38580134979016,0,2,0,0.5333333333333333
32797.93,0,5,101,21,0,0,0,10.398151171888909,0,2,0,0.35
480.07,1,4,102,14,0,0,0,6.176012789662807,0,0,0,0.23333333333333334
26591.86,0,4,104,12,0,0,0,10.188398037685781,0,2,0,0.2
14606.39,0,3,105,27,0,0,1,9.589282844022009,0,2,0,0.45
3500.0,0,5,103,25,0,1,0,8.160803920954665,0,1,0,0.4166666666666667
42893.14,0,1,102,22,0,0,0,10.666490498849328,0,2,0,0.36666666666666664
347.51,1,2,104,5,0,0,0,5.853666924193493,0,0,0,0.08333333333333333
10060.93,0,5,104,52,1,0,0,9.216514274159643,0,2,0,0.8666666666666667
93951.55,0,2,102,2,0,0,0,11.450545146570132,0,3,0,0.03333333333333333
1494.73,0,1,105,60,0,0,0,7.3103696609622935,0,1,0,1.0
4531.09,0,2,101,38,0,0,0,8.41893848073271,0,1,0,0.6333333333333333
500.0,0,5,101,44,1,1,0,6.2166061010848646,0,0,0,0.7333333333333333
132.35,0,1,101,3,0,0,0,4.892977250628023,0,0,0,0.05
98413.69,0,5,101,0,0,0,1,11.496945360515793,0,3,0,0.0
1272.29,0,5,105,19,0,0,0,7.149359380939817,0,1,0,0.31666666666666665
4408.2,1,4,102,3,0,0,0,8.39144854608916,0,1,0,0.05
3000.0,0,2,102,59,1,1,1,8.006700845440367,0,1,0,0.9833333333333333
15500.0,0,6,102,21,0,1,0,9.648659816955295,0,2,0,0.35
14571.54,0,2,102,53,0,0,0,9.586894214812146,0,2,0,0.8833333333333333
3426.89,0,7,102,60,0,0,0,8.13970019052137,0,1,0,1.0
3760.86,0,5,101,46,0,0,0,8.232668794920768,0,1,0,0.7666666666666667
3382.45,0,1,104,1,0,0,0,8.126651177965927,0,1,0,0.016666666666666666
4187.95,0,6,101,44,0,0,0,8.340205384852883,0,1,0,0.7333333333333333
2500.0,1,3,104,1,1,1,0,7.824445930877619,0,1,0,0.016666666666666666
6000.0,0,3,101,9,0,1,0,8.699681400989514,0,2,0,0.15
2387.55,0,3,104,9,1,0,0,7.778441766251271,0,1,0,0.15
2257.15,0,4,104,2,1,0,0,7.722301172972643,0,1,0,0.03333333333333333
43525.84,0,5,101,6,0,0,0,10.6811330382977,0,2,0,0.1
23595.43,0,7,101,13,0,0,0,10.068850708384621,0,2,0,0.21666666666666667
1500.0,0,2,105,8,1,1,0,7.313886831633462,0,1,0,0.13333333333333333
644.59,0,4,103,21,0,0,0,6.4701646273686135,0,0,0,0.35
21060.92,0,5,104,4,0,0,0,9.955221949623576,0,2,0,0.06666666666666667
3500.0,0,5,101,6,0,1,0,8.160803920954665,0,1,0,0.1
30500.0,0,3,102,30,0,1,0,10.32551474894327,0,2,0,0.5
16560.72,0,3,103,0,0,0,0,9.714849287279982,0,2,0,0.0
95032.01,0,5,105,9,0,0,0,11.461979583911889,0,3,0,0.15
4297.93,0,2,102,13,0,0,0,8.366121433507237,0,1,0,0.21666666666666667
243.93,0,2,104,42,1,0,0,5.50097245543491,0,0,0,0.7
71181.64,0,4,104,36,1,0,1,11.173004247446364,0,3,0,0.6
2340.95,0,2,101,14,0,0,0,7.7587391946556385,0,1,0,0.23333333333333334
3621.71,0,1,102,30,0,0,0,8.194977643529075,0,1,0,0.5
21880.72,0,1,102,20,0,0,0,9.993406864049557,0,2,0,0.3333333333333333
3424.06,0,5,103,10,0,0,0,8.138874268791058,0,1,0,0.16666666666666666
7144.35,0,8,104,13,1,0,0,8.874217074468636,0,2,0,0.21666666666666667
94617.9,0,3,102,14,0,0,0,11.457612523668399,0,3,0,0.23333333333333334
22257.08,0,1,102,4,0,0,0,10.010460367740228,0,2,0,0.06666666666666667
4529.81,0,6,104,27,1,0,0,8.418656010439864,0,1,0,0.45
221500.0,0,2,103,10,0,1,1,12.308182383129823,0,4,0,0.16666666666666666
5502.81,0,8,103,23,0,0,0,8.613195858668501,0,2,0,0.38333333333333336
4086.99,0,4,103,18,0,0,0,8.315808685696595,0,1,0,0.3
31500.0,0,2,102,11,0,1,0,10.357774570341576,0,2,0,0.18333333333333332
877.92,0,3,104,11,0,0,0,6.778693881029066,0,0,0,0.18333333333333332
4962.65,0,2,102,22,0,0,0,8.5098966361836,0,1,0,0.36666666666666664
33980.37,0,5,102,16,0,0,1,10.433567712247202,0,2,0,0.26666666666666666
2357.03,1,1,101,6,0,0,0,7.765581803662695,0,1,0,0.1
4760.05,0,6,103,11,1,0,0,8.468223511134752,0,1,0,0.18333333333333332
19382.6,0,5,103,6,0,0,1,9.872182626707712,0,2,0,0.1
1261.14,0,6,102,8,1,0,0,7.140563971972096,0,1,0,0.13333333333333333
481.33,0,7,105,10,0,0,0,6.17862852708946,0,0,0,0.16666666666666666
2500.0,0,2,105,28,0,1,0,7.824445930877619,0,1,0,0.4666666666666667
23679.14,0,4,101,14,0,0,0,10.072392001142628,0,2,0,0.23333333333333334
94500.0,0,6,104,57,0,1,1,11.456365695436427,0,3,0,0.95
4000.0,0,2,102,33,1,1,0,8.294299608857235,0,1,0,0.55
22237.42,0,1,105,31,0,0,0,10.009576702675366,0,2,0,0.5166666666666667
2939.01,0,2,102,29,1,0,0,7.986168261687487,0,1,0,0.48333333333333334
500.0,0,2,102,16,0,1,0,6.2166061010848646,0,0,0,0.26666666666666666
2577.35,0,6,103,6,0,0,0,7.854904938442275,0,1,0,0.1
3196.02,0,3,102,2,0,0,0,8.069974404905146,0,1,0,0.03333333333333333
2304.33,0,5,104,29,0,0,0,7.742979112211527,0,1,0,0.48333333333333334
26044.51,0,8,103,30,0,0,0,10.167600671481146,0,2,0,0.5
25991.12,0,2,102,21,0,0,0,10.16554869414345,0,2,0,0.35
118049.54,0,5,103,51,0,0,1,11.678868116836107,0,4,0,0.85
69434.42,0,1,105,44,0,0,1,11.148152390937826,0,3,0,0.7333333333333333
2528.91,0,1,104,24,0,0,0,7.835939007966298,0,1,0,0.4
780.26,0,1,103,15,0,0,0,6.660908000968692,0,0,0,0.25
1194.91,0,2,102,0,0,0,0,7.086662680842971,0,1,0,0.0
907.61,0,3,101,1,0,0,0,6.811915959207948,0,0,0,0.016666666666666666
69016.05,0,3,105,5,0,0,0,11.142108854504137,0,3,0,0.08333333333333333
2000.0,0,2,104,5,0,1,0,7.601402334583733,0,1,0,0.08333333333333333
2500.0,0,1,103,31,1,1,0,7.824445930877619,0,1,0,0.5166666666666667
2956.49,0,5,105,21,0,0,0,7.992096214612675,0,1,0,0.35
89975.76,0,1,101,12,0,0,0,11.407306693745081,0,3,0,0.2
1562.31,1,6,104,3,0,0,0,7.3545606472876965,0,1,0,0.05
6430.65,0,7,101,7,0,0,0,8.768986393955343,0,2,0,0.11666666666666667
2720.63,1,5,101,11,0,0,0,7.908986244508535,0,1,0,0.18333333333333332
1857.03,0,4,103,7,0,0,0,7.527272065637404,0,1,0,0.11666666666666667
500.0,0,4,102,4,0,1,0,6.2166061010848646,0,0,0,0.06666666666666667
10500.0,0,4,105,22,0,1,0,9.259225769705994,0,2,0,0.36666666666666664
8834.18,0,7,102,5,0,0,0,9.08649675806069,0,2,0,0.08333333333333333
424.72,0,8,104,29,0,0,0,6.053781853172843,0,0,0,0.48333333333333334
4537.93,0,3,104,56,0,0,0,8.42044658043845,0,1,0,0.9333333333333333
935.28,1,4,104,0,1,0,1,6.841914577041703,0,0,1,0.0
578.88,0,6,105,5,0,0,0,6.362821185582697,0,0,0,0.08333333333333333
948.76,0,1,102,13,0,0,0,6.856209321098906,0,0,0,0.21666666666666667
4671.87,0,4,102,4,0,0,0,8.449528722925486,0,1,0,0.06666666666666667
21500.0,0,4,101,8,0,1,0,9.975854724662028,0,2,0,0.13333333333333333
24342.56,0,5,102,5,0,0,0,10.100022617144651,0,2,0,0.08333333333333333
12758.51,0,2,105,4,0,0,0,9.454032154907516,0,2,0,0.06666666666666667
21785.53,0,2,103,25,1,0,0,9.989047167896283,0,2,0,0.4166666666666667
176602.19,1,1,102,27,1,0,1,12.081660630409013,1,4,0,0.45
119777.81,0,4,101,27,0,0,1,11.693402070888487,0,4,0,0.45
3582.21,0,7,103,0,0,0,0,8.184014325690715,0,1,0,0.0
